author,author_id,author_is_uploader,author_thumbnail,id,is_favorited,like_count,parent,text,time_text,timestamp
adama Dieng,UCHEpgPkF4mFXPPR_5BEXwYg,False,https://yt3.ggpht.com/ytc/AKedOLSSjwgyT9D8ViQR6r8jHGgluR79r924T1xB=s176-c-k-c0x00ffffff-no-rj,Ugz5JrnGofu1vWJcytF4AaABAg,False,1,root,WEEEUUY DAME NATIONALE DINAMA REY. SAPOTTI BOU NIOROUL...,18 hours ago,1658264400
Mourtada Khouma,UCSSgLbhHfcN4tNjeVjEMcNg,False,https://yt3.ggpht.com/ytc/AKedOLRWpFFU-H0z2cQ6Cx8CLc7SWEqGEiPGHDPhe2eKOpHO3qPRDg26t1c-v_of2Eys=s176-c-k-c0x00ffffff-no-rj,Ugzj5xzj-BbAFLZyiEt4AaABAg,False,2,root,Dame yalnangafi yag téwir,18 hours ago,1658264400
Coura Mbissa,UCkG44_bnWMslAUmktveQtiw,False,https://yt3.ggpht.com/uLhVVBbUWFTSLC1LLpKv3by4VyS1KWOTOejFPAsu6afTZG9A04coviQbcmJ97NhMFVzxQz-V_N4=s176-c-k-c0x00ffffff-no-rj,UgxjcRTCCnDA7j3mveh4AaABAg,False,0,root,"Dame, souma sagnoone ngeen baayi di wakh Macky Sall dafa ragal Ousmane Sonko parceque dans ce cas da ngeen di yokk thi kharrmi karaw. En effet Macky est un orgueilleux et cherchera toujours par prouver que ragaloul Sonko, loolou moo indi derives yimouyy deff yepp",18 hours ago,1658264400
adama Dieng,UCHEpgPkF4mFXPPR_5BEXwYg,False,https://yt3.ggpht.com/ytc/AKedOLSSjwgyT9D8ViQR6r8jHGgluR79r924T1xB=s176-c-k-c0x00ffffff-no-rj,UgxjcRTCCnDA7j3mveh4AaABAg.9dfp0vhJEZb9dfpXoonj63,False,0,UgxjcRTCCnDA7j3mveh4AaABAg,Doul way.tais toi stp,18 hours ago,1658264400
Abdellah Abdellahgiani,UCPj8Y9kZYnB6iSsmXLODPIQ,False,https://yt3.ggpht.com/ytc/AKedOLR2UDEALUfy34A5ytPil68l-JJYzVUF29Vr9A=s176-c-k-c0x00ffffff-no-rj,UgwhFcZVSss86TACzS54AaABAg,False,0,root,Mamadou.sek.leknaniouko,18 hours ago,1658264400
Faly Seydi,UCbbqy_jWoAuVeXCbFzpwTbA,False,https://yt3.ggpht.com/ytc/AKedOLTW77_P_7eXXBkgJHaSKpCLn85BDR-g1o8NkA=s176-c-k-c0x00ffffff-no-rj,UgxkTbkZbPENqG6ShCZ4AaABAg,False,1,root,Baye dame amal Jah'm,18 hours ago,1658264400
bino chou,UCaJsfE23FmP3rp9qbC-lOkQ,False,https://yt3.ggpht.com/ytc/AKedOLRkMFTGoyVoagdOSCOQsdvKSG8rPfPeQNklXy20=s176-c-k-c0x00ffffff-no-rj,UgyVPlc6rnE9ZVolABN4AaABAg,False,0,root,🤭,18 hours ago,1658264400
English lessons,UCn-bIBbcD3e_1fjQHo0lJxg,False,https://yt3.ggpht.com/f5_Lz_eu1FFshqoDotDFpYfBecEw6Id79hzEMY9S9Fi8PbGh826eh-S11q11tpppAEiSBpKA=s176-c-k-c0x00ffffff-no-rj,UgwP9jDwX6z-3YjN8cB4AaABAg,False,1,root,Bo sokhla Diangue Arabe AK anglais abonneel CI sama chaîne Youtube 🇸🇳 English Lessons ❤️ merci 🙏🙏,18 hours ago,1658264400
paul basse,UCjK0CZd1ayelcdhuoR8s-bg,False,https://yt3.ggpht.com/ytc/AKedOLTdy-BBK6JM1esDHOxwNAJ53e-_85zqig-VTg=s176-c-k-c0x00ffffff-no-rj,Ugx2AGEMp4yzAqa7JGl4AaABAg,False,4,root,"Dans un pays normal, le peuple aurait déjà commencé à discuter les nouvelles élections pour élire le nouveau président de la République.",18 hours ago,1658264400
adama Dieng,UCHEpgPkF4mFXPPR_5BEXwYg,False,https://yt3.ggpht.com/ytc/AKedOLSSjwgyT9D8ViQR6r8jHGgluR79r924T1xB=s176-c-k-c0x00ffffff-no-rj,Ugz-t3z5YIOxlMR-kI54AaABAg,False,10,root,TOUJOURS COHÉRENT NOTRE DAME NATIONALE MBODJ DIEUREUDIEUF DIEUREUDIEUF DIEUREUDIEUF ❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️♥️❤️,18 hours ago,1658264400
Seydina Alyou DIOP,UCm4WM7LoLq0ooZeReVvjh4w,False,https://yt3.ggpht.com/ytc/AKedOLTWBLvg94aX-LHu1uEzmORVWU06jCAGZepBXQ=s176-c-k-c0x00ffffff-no-rj,UgxpNlN-SOJSDLuwt_R4AaABAg,False,1,root,Dame dou affairou yabb. Affairou maa tey té kou wakh ma rey !!,18 hours ago,1658264400
M. Ndoma,UCLV4i5kVr5Bnm9bB3GsMilQ,False,https://yt3.ggpht.com/ytc/AKedOLScpgCX9hF4DzNWvXUYaO4Q9mM-BILl5rZecw=s176-c-k-c0x00ffffff-no-rj,Ugyy1aeZ55M_8prO1x94AaABAg,False,1,root,Ce qui est sauvage et bestial c'est le moyen que certains gondwanais ont trouvé pour justifier l'assassinat d'un être humain. Pourtant le défunt n'a rien de moins que le procureur et l'ensemble des familles des commanditaires de ce lâche assassinat en termes de droit et valeur. Le défunt a beaucoup plus de mérite que les tueurs et leurs chefs,18 hours ago,1658264400
Ibrahima Sane,UCIKZ8_JuZ2Rm4_hYGF0vNZQ,False,https://yt3.ggpht.com/ytc/AKedOLT-fLdjD5Pdk-xwFNS65w1EN4OU65StCd5oLwSqJsjpjtvJczQg_OlkTBMgiD4I=s176-c-k-c0x00ffffff-no-rj,Ugz4siDroR4GRyamoZZ4AaABAg,False,0,root,"Dame le mythomane. Dame spécialiste en tout. Tu auras ton doctorat en mensonges. Comme que nos universités ne forment que des bavards, nos plateaux sont remplis de manipulateurs, de mythomanes. Il paraît tous ces mensonges c'est pour être ministre de l'éducation, c'est le deal. Le Sénégal ne descendra pas si bas jusqu'à avoir des fous en costumes comme ministres",18 hours ago,1658264400
toure el hadjie,UC-_u3NL66uB3IPOTADNiahw,False,https://yt3.ggpht.com/ytc/AKedOLSQp3lIojmRT_kIFyoK11ShLYcdjyUWE0l4WA=s176-c-k-c0x00ffffff-no-rj,UgyVFckcxaJeUldRrqd4AaABAg,False,3,root,Merci beaucoup dame mboudj toujours partinat,18 hours ago,1658264400
Djiby Beye,UCR_zAVsTEx32qkR8QSy6XUg,False,https://yt3.ggpht.com/ytc/AKedOLT0F0LEPSnnDahN7cmmoBDwf8MVmqGVdq62xw=s176-c-k-c0x00ffffff-no-rj,UgyF9XjaOljPfgSKONx4AaABAg,False,0,root,no dame damala beug ndakh ligay wakh dafa nékhé deug kou teukh sakh dakoy dég,18 hours ago,1658264400
haby cisse,UC4ip8Wmh48sBdXPedgPdIWg,False,https://yt3.ggpht.com/ytc/AKedOLSqudKqpkUOGnoCxGoBsI6IJomWLUnDJrN9vw=s176-c-k-c0x00ffffff-no-rj,UgzcGuwSez3dOUe8Yo14AaABAg,False,17,root,Franchement DAME MBODG EST TRES PERTINENT DANS SON DISCOUR,18 hours ago,1658264400
Yande Diop,UC5Cf5hIcr2Oi6tfQb-fJMmQ,False,https://yt3.ggpht.com/ytc/AKedOLS-xN312Dbqn8_SPvhU_tQwe7m3-T0xlG0I7MqZGWOC7E9swGUXVwAteg1KzMmM=s176-c-k-c0x00ffffff-no-rj,UgwN33EzfDJTN_2bkZt4AaABAg,False,1,root,Vraiment c'est une honte,19 hours ago,1658260800
Aida Traoré,UCoPNEU29w6MizG6_IjaoFsQ,False,https://yt3.ggpht.com/ytc/AKedOLSUKScGHj_nd4yjjo6BF0p5ZZEiSSAWH2auFQ=s176-c-k-c0x00ffffff-no-rj,UgxSEvUQnk_6LTd0FKx4AaABAg,False,3,root,"Diereudieuf Dame ,tu as tout dit",19 hours ago,1658260800
Safaa Camara,UCeykPW_X-UCRju8_8di5XkQ,False,https://yt3.ggpht.com/ytc/AKedOLRmLSnwuijlQso0aUpMoGGhBELzHj4pjWw9gA=s176-c-k-c0x00ffffff-no-rj,UgzM9Pvfei6kIj1nmG94AaABAg,False,1,root,Merci Beaucoup Dame Mbodji,19 hours ago,1658260800
Falilou Keita,UCvjbvTGFaOK6V0qz1ITCL_A,False,https://yt3.ggpht.com/ytc/AKedOLSLGMqtKNmt08jyAx5n4JOMRuFQP_dWj-t4Iv9zlPY-o7NLfBOdMbwI3AFn0RQw=s176-c-k-c0x00ffffff-no-rj,UgynfEYyTYuPaBkOnoN4AaABAg,False,0,root,Café bou tangue sa dou dougou si biir violon,19 hours ago,1658260800
Cheikhna Coly,UCUsCqmYik1nXk_qi2FYt47w,False,https://yt3.ggpht.com/ytc/AKedOLQvmNL3h1wZ3Ai2P8Kda1PW1jgwWFGDbLRBCt9GjZtniVTAoG7wh7W9YUqjdNpJ=s176-c-k-c0x00ffffff-no-rj,Ugxyrzu9P89OZGZ7rBZ4AaABAg,False,0,root,Merci Dame,19 hours ago,1658260800
sanou Mbengue,UCGcPuX0G33VT0NNCT5CW_rg,False,https://yt3.ggpht.com/ytc/AKedOLRcY_oTuF74p5FFoUrW0lLzg4Gea3IT8uEwWQ=s176-c-k-c0x00ffffff-no-rj,UgztQ5qu7R7AvU1M1SF4AaABAg,False,3,root,Biillay Dame MBODJI mala beugueu,19 hours ago,1658260800
Doyen Faye,UCE9qNMc01AB_rP_60i6V0vg,False,https://yt3.ggpht.com/ytc/AKedOLSRjBAsvaRY452rT-RlSlJBgFuJiiCjXqdqJyJA=s176-c-k-c0x00ffffff-no-rj,UgwFxSfmT5GAjRXigvl4AaABAg,False,1,root,Avez-vous vérifié si la photo de Mamadou seck à été envoyée dans les différentes brigades de gendarmerie pour recherche ?,19 hours ago,1658260800
Babacar Diop,UCUAFlvyAx5j3XS1G0TYunGw,False,https://yt3.ggpht.com/ytc/AKedOLTwlVilo7Q_9A1NGe2uQsjfdbeOxBFFkBnZNQ=s176-c-k-c0x00ffffff-no-rj,UgyDrSUQMDBZZD7Y2j54AaABAg,False,0,root,"Il faut relever les noms des policiers qui ont torturé François mancabou et les traduire en justice  après 2024 avec seydi bocar yagg,  général moussa fall , barra sanghare procureur hamadi diouf  , félix Antoine NIAK DIOM, malick sall et leur commanditaire namrod sall",19 hours ago,1658260800
Babacar Diop,UCUAFlvyAx5j3XS1G0TYunGw,False,https://yt3.ggpht.com/ytc/AKedOLTwlVilo7Q_9A1NGe2uQsjfdbeOxBFFkBnZNQ=s176-c-k-c0x00ffffff-no-rj,UgwXWgazG2hqN4ZEEEl4AaABAg,False,0,root,"Il faut relever les noms des policiers qui ont torturé François mancabou et les traduire en justice  après 2024 avec seydi bocar yagg,  général moussa fall , procureur diouf  , félix Antoine NIAK DIOM, malick sall aissata tall sall  et leur commanditaire macky  namrod sall",19 hours ago,1658260800
I diang,UChx-1X5O4NF7FfV-u2vqfTg,False,https://yt3.ggpht.com/SWqvkC-SdEsNvPrKhaI89CtIVlJG7FSqL9GV5k0Swe5rODS5BxpcLSUEFHbegLXUd0RBvRO6=s176-c-k-c0x00ffffff-no-rj,UgykQ_KSIEJ6cNvmlsl4AaABAg,False,6,root,QUE YEWWI ET WALLU GAGNE LA MAJORITÉ À L ASSEMBLÉE ET MU SEL MI KAR MACHALLA DELEN KOSI BOLÉ NDAKH THIAT SERA ÉLU INCHALLAHOU RABI 2024,19 hours ago,1658260800
Moussa Diagne,UCY0PzAUWm0hFzMwURuzycug,False,https://yt3.ggpht.com/ytc/AKedOLQarP1ksbFFdtr62KJcIQAwtzSLlomnWZMKKw=s176-c-k-c0x00ffffff-no-rj,UgyF9I-Yxu8r9KQhCfh4AaABAg,False,0,root,"c'est macky marionette sathie salté sall, son ministre de l'interieur et son procureur qui l'ont tués diotna SENEGALAIS YI diogue diakarlo acke macky marionette et son regime",20 hours ago,1658257200
Gueye Ass Khadim,UCxb3r-cCOUzVQR8dTev6Ecw,False,https://yt3.ggpht.com/ytc/AKedOLS3RGfGp_Gp3d0vZK5xNqreqJ1-Wt-jdZd8n6f2=s176-c-k-c0x00ffffff-no-rj,Ugw0BfOhhjaf8QpCSDF4AaABAg,False,0,root,Que des foutaises dans mon cher pays le Senegal que toute la jeunesse se mobilise pour la revolte,20 hours ago,1658257200
Oumar NDOUR,UCiButV2xLYm2TcarhTNvFug,False,https://yt3.ggpht.com/ytc/AKedOLTxo3oHCTlUU4fiBIpzUmiv7qu2zeSD74tZTsPYY_U=s176-c-k-c0x00ffffff-no-rj,UgzCNap3A1wjCchWGA14AaABAg,False,0,root,"en réalité on a une presse de merde qui distille des infos mensongères pour appuyer le pouvoir dans sa bêtise et sa mauvaise foi, le jour où macky foutra le camp vous allez comprendre",20 hours ago,1658257200
Maguette,UCBy5ZJY_6BChq0yIxl1yi9w,False,https://yt3.ggpht.com/ytc/AKedOLTcF447kcg7f_yFqDsvm78n6Rf0p3ipfkOyaA=s176-c-k-c0x00ffffff-no-rj,UgzzzrJlDsjySxB0Pit4AaABAg,False,2,root,allahou akbare sosse rék Sénégal yakhouna complètement,20 hours ago,1658257200
abdou ndiaye,UCkDM8A7WOmnMcyShDiZ_hEQ,False,https://yt3.ggpht.com/ytc/AKedOLQZK9mh00xG7T9ZAh_MW9YkaGyGv-nLQ0G7qa6BNHBbZAHk5-aLD5Ns7Bd9LHAa=s176-c-k-c0x00ffffff-no-rj,UgwDnI2W5G3x--532E54AaABAg,False,0,root,😭😭😭,20 hours ago,1658257200
Aminata Gassama,UC2GC9VI4GbsonuXcV1_rJ0g,False,https://yt3.ggpht.com/ytc/AKedOLThxN7SoQqH5LQBVbUtmm-JZJn4ZYYGhnk_frUQvWVlYI15x3Gu_ZTjQ3GS2uVT=s176-c-k-c0x00ffffff-no-rj,UgwXx9D3o6e0RXeawSt4AaABAg,False,3,root,Bien dit  grand Dame Mbodji .,20 hours ago,1658257200
cheikh tidiane wade,UCDlj7p5taUil99x03G8woYw,False,https://yt3.ggpht.com/ytc/AKedOLRuZDrvB5Z7LFr1iCjKDxzR-s2Fy4VHpXEmLg=s176-c-k-c0x00ffffff-no-rj,UgwvbsGOSZYBbc6af2p4AaABAg,False,4,root,DAME CE QUI ME FAIT MAL MOY NEKO CANDIDAT POUR DEME ASSEMBLEE,20 hours ago,1658257200
Assane Gueye,UC6ZitxxKq8B8N2cvYC-lFyA,False,https://yt3.ggpht.com/ytc/AKedOLRtUQIGQZGvGktHQ5NzSlw9A419goAHKDt-pA=s176-c-k-c0x00ffffff-no-rj,UgwdCx-X5Ph9an55x2l4AaABAg,False,3,root,Toutes nos institutions sont à terre par la faute  de Macky Sall et son régime,20 hours ago,1658257200
fatou youm,UCmnNN10DUujzaMsW954meSw,False,https://yt3.ggpht.com/ytc/AKedOLRBQLMj-lrGM3awgprLizY9W-8VVQjJiWJPtQ=s176-c-k-c0x00ffffff-no-rj,Ugx2J3trngoyKIMd_M94AaABAg,False,1,root,Autorisation port d'armes amoul délai. Sénégalais ne sont pas pimentés sinon on allait réglé cela depuis longtemps,20 hours ago,1658257200
Malcolm X,UC9buehiBhtUaJhgbN_gLR3Q,False,https://yt3.ggpht.com/ytc/AKedOLREiVqiwEwoDvSTtJr7FZivzcSFvJBR6Q7mlQ=s176-c-k-c0x00ffffff-no-rj,UgxW-hFPM8Kb2aLBXlF4AaABAg,False,1,root,Merci Dame,20 hours ago,1658257200
Abasse Cisse,UC358wQK3_ES5zfXJzqMiJbA,False,https://yt3.ggpht.com/ytc/AKedOLTQAwhTkeHU7eqlwEPgY6A936PjODUfelRd3A=s176-c-k-c0x00ffffff-no-rj,UgylzF8GKxVDwiZLNoN4AaABAg,False,8,root,Y’a pas de justice au Sénégal wollah que colère dAllA s’abat sur eux l’état vayou et tout son orquestre,20 hours ago,1658257200
Oumou Sylla,UCU2u9pQVgPwN-rMeJVUjUAg,False,https://yt3.ggpht.com/ytc/AKedOLTGxkA8TDzISdC3aofzS7Ud38TaX9qea1_1JaQw03WUg-a7z9aXYtwg2my6Te26=s176-c-k-c0x00ffffff-no-rj,Ugwesjs6jEXA3xC595h4AaABAg,False,0,root,SI la France corrompt un prèsident franceAfrique JUSQU'A bruler son pays je vous dis sa famille va servir de buches pour ce feu,20 hours ago,1658257200
Oumar Sy,UCSW20tQe5qRyNZKIMAOxlyQ,False,https://yt3.ggpht.com/ytc/AKedOLR7bzmSW04B4x8cJeqXFpptukg5ZLicVeg0bw=s176-c-k-c0x00ffffff-no-rj,Ugza1GfoDAdTnCj-JOV4AaABAg,False,8,root,Merci beaucoup M. Mbodj vous êtes vraiment véridique continuez comme ça ❤️🥰,20 hours ago,1658257200
Fama Sankhe,UCvSH2IwFbEcVXoR5w8rR-Qw,False,https://yt3.ggpht.com/ytc/AKedOLSeaP6-Kluc964jPNlvXUL_puI1rCyHwWHzQw=s176-c-k-c0x00ffffff-no-rj,UgxyhjnDqGqrL1lHDxN4AaABAg,False,1,root,Dame yallah na yallah samou la blh,20 hours ago,1658257200
Alassane Dieme,UCBPaG8aiq5qmjntcMlIBv-g,False,https://yt3.ggpht.com/ytc/AKedOLSYcSWiOFf79PoK-L6GcJQ2g02tcrDgqSRl8Q=s176-c-k-c0x00ffffff-no-rj,UgxdIs0y4JFhs-C4jth4AaABAg,False,3,root,On a tout compris c'est tout ça pour arrêter OUSMANE sonko,20 hours ago,1658257200
Diao Abdou,UCxpo7SZD4iPBytPg_Hwk70g,False,https://yt3.ggpht.com/ytc/AKedOLRtKrf9PhlwhZXgs5MCw4kwXMTXSQQ66HVK2IP7=s176-c-k-c0x00ffffff-no-rj,UgwiVS08OK-lG5hMokh4AaABAg,False,5,root,"Dame yaa waurr
Rip Francois",20 hours ago (edited),1658257200
Sarata Dieme,UCNh8FwFv8vI6ZzjmRDoWb8w,False,https://yt3.ggpht.com/ytc/AKedOLQMQSXPV-UF8JmBYhB8hDX2ukgznfEcVzcOUQaAltSPtEdt0zHysF67F2hkNLhz=s176-c-k-c0x00ffffff-no-rj,Ugyo8m2-jW_HMWgCGaF4AaABAg,False,2,root,Merci beaucoup dame,20 hours ago,1658257200
Oumou Sylla,UCU2u9pQVgPwN-rMeJVUjUAg,False,https://yt3.ggpht.com/ytc/AKedOLTGxkA8TDzISdC3aofzS7Ud38TaX9qea1_1JaQw03WUg-a7z9aXYtwg2my6Te26=s176-c-k-c0x00ffffff-no-rj,UgzmOf9Sgtv4OR7O8od4AaABAg,False,0,root,Ce que vous ne savez ce règime a recopiè toutes les mauvaises pratiques du monde entier.  Tout ça pour atteindre des opposants politiques,20 hours ago,1658257200
Mé2un,UCjDc7Dk7RzMuUL16dd_quPw,False,https://yt3.ggpht.com/ytc/AKedOLTvQvonBKIqUPdIy0Zx3iRmN4GfWLKHr5QAlg=s176-c-k-c0x00ffffff-no-rj,UgzYG-K6TMyU8RQaKL54AaABAg,False,1,root,Mane ma beugue wadji,20 hours ago,1658257200
Mé2un,UCjDc7Dk7RzMuUL16dd_quPw,False,https://yt3.ggpht.com/ytc/AKedOLTvQvonBKIqUPdIy0Zx3iRmN4GfWLKHr5QAlg=s176-c-k-c0x00ffffff-no-rj,Ugztf4wsZBsGWIz5EZx4AaABAg,False,1,root,Non mane je ne comprend pas mon pays maintenant!!!,21 hours ago,1658253600
Assane BA,UCfDnO_QwsxygXcB06ixibFg,False,https://yt3.ggpht.com/ytc/AKedOLSnwCU2-nG7mbE0VVkxKqkxVLV2A9351EUycg=s176-c-k-c0x00ffffff-no-rj,UgyFv4pK-Go1oW1jN8d4AaABAg,False,0,root,thiey dame qui d'où nitte,21 hours ago,1658253600
fatima ciss,UClrQsJnExbEFSBnFg5dLRyA,False,https://yt3.ggpht.com/ytc/AKedOLREXtdmZ3EdUqG9USfxyvkutWx12KYH57p0KQ=s176-c-k-c0x00ffffff-no-rj,Ugz3lLAf2Y2_mH7Ubqh4AaABAg,False,11,root,"Le cas de Mamadou seck me fais pensé à celui de LUMUMBA , ils l ont tue avec ses 2 colaborateurs  après dire au peuple qu il s’est évadé 😔",21 hours ago,1658253600
Cheikh Seck,UCbBRgEjApWboM_hHw-L0jyQ,False,https://yt3.ggpht.com/ytc/AKedOLTPSC5aq5dTEy9HJLdIgfj5gM7W0F7Mkoan=s176-c-k-c0x00ffffff-no-rj,Ugz_I5wNmcud9bVQ4UZ4AaABAg,False,9,root,Merci dame nitou deuge yalna sa diame yageu,21 hours ago,1658253600
sadio bah bantagelle sadioFreeman,UC1gfQY9C9JJlVbjQ9IzwP_g,False,https://yt3.ggpht.com/ytc/AKedOLQmQrEmBodFMrdhcb83C-l427AKfQL_WEHxWw=s176-c-k-c0x00ffffff-no-rj,UgwQRhgXME5CrQZcW_p4AaABAg,False,11,root,L' international dame mbodji le peuple et content de vous respect,21 hours ago,1658253600
Millones Yv,UCmvVJzyPy7cX0TVt5tbgJSQ,False,https://yt3.ggpht.com/ytc/AKedOLRY-bOu5u52X-lwRv7OAqXf-4mYf2XnRWDTPWYz=s176-c-k-c0x00ffffff-no-rj,UgxgRr4QlhQfNTbb9nV4AaABAg,False,0,root,Police senegal khana dolen deh boulene fate bambel mane douma bale police te yalla mo takh mierde police senegal c la mierda,21 hours ago,1658253600
Papa sall,UCYeHJzcil3r1PuFs6Hjpl9A,False,https://yt3.ggpht.com/ytc/AKedOLQuB2EJt3_4Y-XJ7o7v5D_YobuNBzhdTOihgg=s176-c-k-c0x00ffffff-no-rj,Ugwmp4beGr0XiHkXGcF4AaABAg,False,5,root,"Dame Mbodj is cool 
He must be a investigator
Good job Dame",21 hours ago,1658253600
Deguene Ndir,UC4DFe_lsx-PT9yrcURtX1Hg,False,https://yt3.ggpht.com/ytc/AKedOLSg3ZD47V2a7nkV50u9RdP5zz3bl9zPX-qM=s176-c-k-c0x00ffffff-no-rj,UgyUQxucS4S67Urzdg94AaABAg,False,1,root,Macky sall Amoul diomm,21 hours ago,1658253600
walimata fall,UC-S9zLMwGCHdPPh1hAZoCAA,False,https://yt3.ggpht.com/ytc/AKedOLS3zh7_p7wHF7sUwS7vjn0oiIBeCfzd0eVkEA=s176-c-k-c0x00ffffff-no-rj,Ugwrp6-jquHEvV7htJV4AaABAg,False,0,root,"Salam merci dame mbodji nî sougnou borom di neure mélé séni pékké PR.O.S    dinaléne gueune démine nake 2014 ba légui talougnou liguéyale dara askanou Sénégal ba askane wépe babékou tope PR.O.S kou wédi yeureule campagne législatives yi ,wayé gnogui alerter au hold-up électoral.",21 hours ago,1658253600
Rouguietou Sy,UCbLlIHTZXh3dMunnZ0p2NZA,False,https://yt3.ggpht.com/ytc/AKedOLRiTv2EOk-dXx6q23AwXyZOKdW_5SechMk6fA=s176-c-k-c0x00ffffff-no-rj,UgwBydi1DhSjzkUh47l4AaABAg,False,3,root,Bilahi sama yaye lolou lama wakh néna heureusement baniou yoboul autorisation port d’arme bi parce que bounouko yobone danoukoy sakal pékhé ni amouko.non gni nio bone deug deug mane nima banié injustice li niou def Francois meetina trop,21 hours ago,1658253600
Deguene Ndir,UC4DFe_lsx-PT9yrcURtX1Hg,False,https://yt3.ggpht.com/ytc/AKedOLSg3ZD47V2a7nkV50u9RdP5zz3bl9zPX-qM=s176-c-k-c0x00ffffff-no-rj,UgxaefDWgQWMas0qhmB4AaABAg,False,3,root,Macky sall ak gnimou andal kèn baxouci...justice pour mancabou,21 hours ago,1658253600
El hadji ady Diop,UCF0rktpFxbUs8zfP6_jPphg,False,https://yt3.ggpht.com/ytc/AKedOLTpLkf7axsqaqhaG5wtbCqGc0ykAcghMZ8_fQ=s176-c-k-c0x00ffffff-no-rj,UgxcmZzE1whlfhFoLlF4AaABAg,False,6,root,"Il a raison des. En tout cas, personne n'emprisonnera sonko.",21 hours ago,1658253600
NIANG Mr,UCB8wd6PBkAJCI1GOqhfCcEw,False,https://yt3.ggpht.com/ytc/AKedOLTvi_iColwNGBvg1utAzWoZZ7DBDXkBn_ClfAvUn31xat-31So5-j4E3x7ywwht=s176-c-k-c0x00ffffff-no-rj,UgycXMf0qdm0L5_4hMB4AaABAg,False,5,root,DEGGAGER LA REIGNE DES FAYE SALL SINON NOUS ALLONS TOUS MOURIR DE FAIM...,21 hours ago,1658253600
Lamp Fall,UC-974G_NcpPA54sAwuPoSbA,False,https://yt3.ggpht.com/ytc/AKedOLT5YPqtINEqs8hys8qHj-C9knKb2uuokxoPjQ=s176-c-k-c0x00ffffff-no-rj,UgyARyRHFltU4M9cx214AaABAg,False,1,root,yaw ndame hamga lép té yalla ngui guisse lép,21 hours ago,1658253600
ASHOUKOURA DIOM,UCIw0Awvj-J5J18-CUuQHRig,False,https://yt3.ggpht.com/ytc/AKedOLRGWvwHQO5ARGzCjx3scv9SSJ-3Wr_RvMN5jS6ails=s176-c-k-c0x00ffffff-no-rj,UgwKDJBEsfMYSKOkDch4AaABAg,False,14,root,"Sénégalais yii war nagnou deuglou message  YALLA SOUBHANAOU WATALA .
La majeure partie de ceux qui ont été  tués  leur famille témoigne qu'ils ne manifestaient pas. 
Le message est  qu'il faut que tout le monde se lève ensemble pour manifester et retouner la situation du pays.",21 hours ago,1658253600
mamejiara nogm,UCtHk9MTZIQdXxZNCFbVfUWA,False,https://yt3.ggpht.com/ytc/AKedOLRYEM8hldxxgkbo97XxqVSrq4NXReWAitbz3HkezT-9pywTuzjcOYjDeVamoLKm=s176-c-k-c0x00ffffff-no-rj,Ugw7kPicFDp_u5KP18N4AaABAg,False,0,root,Lolergawakh🎤🎤,21 hours ago,1658253600
babacar kandji,UCp_qU3jBUgJseJOQy4Q4hlQ,False,https://yt3.ggpht.com/ytc/AKedOLT4DIbt3--Omc_OCmIbQzv0xnSJI587QNffdeaoKsL71R3LC9oteRPbjSG5BAi7=s176-c-k-c0x00ffffff-no-rj,Ugxi7TxLH3UPs3HF3ch4AaABAg,False,0,root,"Dame mom nimouy djaarei ci digu bi beine la fi , lim wakh yeup Deug leu , ce préfet de Mackyavelique sale nous prends pour des chiens errants , et nous aussi on se laisse faire ,nafeiikhh  yi beuri ci deuk bi feiss deileu,keine dou ci wakh Deug ndakh avantage yoy am ci préfet France bi Mackyavelique sale , nagn deim reik !!",21 hours ago,1658253600
